,anime_id,name,genre,type,episodes,members,rating
2258,8651,Newmanoid Cam: Cam Castin,Hentai,OVA,1,2307,6.64
2259,29705,Shoujo Kyouiku,Hentai,OVA,2,2680,6.64
2260,20589,Bikyaku Seido Kaichou Ai,Hentai,OVA,1,2051,6.63
2261,10420,Gakuen 3,Hentai,OVA,2,2188,6.63
2262,33291,Pinkerton,Hentai,OVA,Unknown,1648,6.63
2263,8987,Princess Knight☆Catue,Hentai,OVA,3,3006,6.63
2264,10546,Rinkan Club,Hentai,OVA,4,3107,6.63
2265,3171,Ryoujoku Hitozuma Onsen,Hentai,OVA,2,2099,6.63
2266,1634,Ai Shimai: Futari no Kajitsu,Hentai,OVA,3,6387,6.62
2267,20995,Himekishi Olivia,Hentai,OVA,2,2350,6.61
2268,23719,Rennyuu Tales The Animation,Hentai,OVA,1,1859,6.62
2269,7969,Rin x Sen: Hakudaku Onna Kyoushi to Yaroudomo,Hentai,OVA,2,3907,6.62
2270,23305,Shin Sei Yariman Gakuen Enkou Nikki The Animation,Hentai,OVA,1,2563,6.62
2271,11997,Tsundere Inran Shoujo Sukumi,Hentai,OVA,2,4042,6.62
2272,9968,Wana: Hakudaku Mamire no Houkago,Hentai,OVA,2,2887,6.62
2273,30812,Gyakuten Majo Saiban: Chijo na Majo ni Sabakarechau The Animation,Hentai,OVA,1,2791,6.6
2274,17541,Kotowari: Kimi no Kokoro no Koboreta Kakera,Hentai,OVA,2,2886,6.61
2275,1360,Makai Tenshi Djibril,Hentai,OVA,4,5641,6.61
2276,33514,Nama Lo Re: Furachimono The Animation,Hentai,OVA,1,1325,6.61
2277,21393,Shiiba-san no Ura no Kao. with Imouto Lip,Hentai,OVA,1,1786,6.61
2278,13223,Bible Black: New Testament Recap,Hentai,OVA,1,2777,6.6
2279,9310,Ryoujoku Famiresu Choukyou Menu,Hentai,OVA,2,3463,6.6
2280,2275,Saishuu Chikan Densha,Hentai,OVA,3,2445,6.6
2281,2276,Shin Saishuu Chikan Densha,Hentai,OVA,3,2163,6.6
2282,14129,Starless: 21st Century Nymphomaniacs,Hentai,OVA,4,3603,6.6
2283,2134,Famiresu Senshi Purin,Hentai,OVA,3,2528,6.59
2284,2394,Ma ga Ochiru Yoru,Hentai,OVA,3,2684,6.59
2285,8294,Shinshou Genmukan,Hentai,OVA,4,2261,6.59
2286,2140,Aniyome,Hentai,OVA,2,2865,6.58
2287,9309,Kansen 3: Shuto Houkai,Hentai,OVA,2,2654,6.58
2288,12961,Kansen 5: The Daybreak,Hentai,OVA,4,2928,6.58
2289,32864,JK to Ero Konbini Tenchou,Hentai,OVA,Unknown,2194,6.57
2290,6986,Kansen: Inyoku no Rensa,Hentai,OVA,2,3816,6.57
2291,10256,Shion Special,Hentai,Special,1,860,6.58
2292,2870,Yagami Yuu,Hentai,OVA,1,3770,6.57
2293,25877,Demonion: Gaiden,Hentai,OVA,2,2345,6.56
2294,6337,Hitoriga The Animation,Hentai,OVA,4,2878,6.56
2295,3917,Hitozuma Cosplay Kissa 2: Hitozuma LoveLove - Cosplay OVA,Hentai,OVA,2,1615,6.56
2296,2896,Houkago: Nureta Seifuku,Hentai,OVA,3,5847,6.56
2297,7581,Otome Chibaku Yuugi,Hentai,OVA,2,2552,6.56
2298,9721,Aisai Nikki,Hentai,OVA,1,4978,6.55
2299,33393,Enkou Shoujo: Rikujoubu Yukki no Baai The Animation,Hentai,OVA,1,1402,6.54
2300,7712,Kansen 2: Inzai Toshi,Hentai,OVA,2,2754,6.55
2301,1785,Little Monica Monogatari,Hentai,OVA,2,5710,6.55
2302,11349,Soredemo Tsuma wo Aishiteru,Hentai,OVA,3,3122,6.54
2303,1403,Tsumamigui,Hentai,OVA,2,2651,6.55
2304,7583,Valkyrie Choukyou Semen Tank no Ikusa Otome 10-nin Shimai,Hentai,OVA,2,2551,6.55
2305,1387,Yakin Byoutou,Hentai,OVA,10,6061,6.55
2306,31401,Creamy Pie,Hentai,OVA,2,2481,6.54
2307,3995,Tokubetsu Byoutou,Hentai,OVA,2,2572,6.54
2308,30128,Allargando The Animation,Hentai,OVA,1,2115,6.53
2309,24453,Fetikano!,Hentai,OVA,1,2024,6.53
2310,2188,Maid in Heaven SuperS,Hentai,OVA,2,3853,6.53
2311,33993,300 En no Otsukiai,Hentai,OVA,Unknown,902,6.53
2312,2955,Hana no Joshi Announcer: Newscaster Etsuko,Hentai,OVA,2,4874,6.52
2313,33153,Houkago Initiation,Hentai,OVA,Unknown,1613,6.52
2314,24849,Inyutsu no Yakata The Animation,Hentai,OVA,1,1821,6.52
2315,21059,Oppai Infinity∞! The Animation,Hentai,OVA,1,1885,6.51
2316,5455,Saimin Jutsu The Animation 2nd,Hentai,OVA,2,2209,6.52
2317,10421,Bi-chiku Beach: Nangoku Nyuujoku Satsueikai,Hentai,OVA,1,2863,6.51
2318,24317,Love Colon,Hentai,OVA,2,1970,6.51
2319,10851,Euphoria,Hentai,OVA,6,12922,6.5
2320,2590,Genmukan,Hentai,OVA,2,3813,6.5
2321,9588,Kyouiku Shidou The Animation,Hentai,OVA,1,2438,6.5
2322,4714,The Rapeman,Hentai,OVA,2,2722,6.5
2323,13325,Crimson Girls: Chikan Shihai,Hentai,OVA,3,3292,6.49
2324,2533,D+vine Luv,Hentai,OVA,4,2241,6.49
2325,29915,Junai Maniac,Hentai,OVA,2,1737,6.49
2326,32267,Kowaremono: Risa The Animation,Hentai,OVA,1,2103,6.49
2327,2445,Maple Colors,Hentai,OVA,2,3258,6.49
2328,9638,Ore wa Kanojo wo Shinjiteru!,Hentai,OVA,1,5071,6.49
2329,11465,Tsuma no Haha Sayuri,Hentai,OVA,2,2071,6.49
2330,1389,Yakin Byoutou San,Hentai,OVA,3,2710,6.49
2331,30460,Kanojo ga Nekomimi ni Kigaetara,Hentai,OVA,1,1777,6.48
2332,32997,Lo Re: Pako Sukusuku Mizuki-chan The Animation,Hentai,OVA,1,1819,6.48
2333,6685,Mesu Kyoushi: Injoku no Kyoushitsu,Hentai,OVA,3,2005,6.48
2334,6220,Musuko no Tomodachi ni Okasarete,Hentai,OVA,2,1883,6.48
2335,31400,Rinkan Biyaku Chuudoku: Nigeba Nashi! 1428-nin no Seito Zenin ni Sex Sareru Reijou Sayaka,Hentai,OVA,2,2327,6.48
2336,5993,Samayou Midara na Lunatics,Hentai,OVA,2,1916,6.48
2337,8655,Bijukubo,Hentai,OVA,2,2918,6.47
2338,6891,Soukan Yuugi 2,Hentai,OVA,2,2570,6.47
2339,9849,Akina to Onsen de H Shiyo!,Hentai,OVA,1,4372,6.46
2340,7266,Binkan Athlete,Hentai,OVA,1,3537,6.46
2341,14659,Hump Bang,Hentai,OVA,2,1775,6.46
2342,18653,JK to Orc Heidan: Aku Buta Oni ni Ryougyaku Sareta Seijo Gakuen,Hentai,OVA,2,2918,6.46
2343,18455,M Ogui: Last Order,Hentai,OVA,1,2331,6.46
2344,2861,Seifuku Shojo The Animation,Hentai,OVA,2,2552,6.46
2345,31885,Majuu Jouka Shoujo Utea,Hentai,OVA,2,1542,6.45
2346,8289,Toumei Ningen R,Hentai,OVA,2,2300,6.45
2347,2945,Hitozuma Ryoujoku Sankanbi,Hentai,OVA,2,2486,6.44
2348,33165,Mashou no Nie 3,Hentai,OVA,2,1430,6.44
2349,18959,Waisetsu Missile The Animation,Hentai,OVA,1,2179,6.44
2350,17543,D-Spray,Hentai,OVA,1,1800,6.42
2351,5321,Futari no Aniyome,Hentai,OVA,2,1958,6.43
2352,13217,Hishoka Drop The Animation,Hentai,OVA,1,1974,6.43
2353,5209,Manin Densha,Hentai,OVA,3,2708,6.43
2354,2194,Mejoku,Hentai,OVA,2,2830,6.43
2355,33138,Nama Lo Re: Namakemono The Animation,Hentai,OVA,1,1529,6.43
2356,10392,Pet Life,Hentai,OVA,1,2374,6.43
2357,3916,Magical Witch Academy: Boku to Sensei no Magical Lesson The Animation,Hentai,OVA,2,2930,6.42
2358,2431,Nikuyoku Gangu Takuhainin,Hentai,OVA,3,1566,6.42
2359,1633,Shintaisou: Kari,Hentai,OVA,4,3942,6.42
2360,11523,Shiofuki Mermaid,Hentai,OVA,1,1690,6.42
2361,6402,Bakunyuu Maid Kari,Hentai,OVA,2,2588,6.41
2362,1339,Cool Devices,Hentai,OVA,11,3966,6.41
2363,24273,Iinari! Saimin Kanojo,Hentai,OVA,2,2867,6.41
2364,6235,Immoral,Hentai,OVA,2,2189,6.41
2365,8111,Last Waltz: Hakudaku Mamire no Natsu Gasshuku,Hentai,OVA,2,2748,6.41
2366,8653,Mahou Shoujo Isuka,Hentai,OVA,3,2600,6.41
2367,1779,Bakunyuu Shimai,Hentai,OVA,2,2381,6.4
2368,2875,Chikan Monogatari,Hentai,OVA,2,2727,6.4
2369,27879,Eromame,Hentai,OVA,2,1854,6.4
2370,22901,Love es M The Animation,Hentai,OVA,1,1585,6.4
2371,9009,Otome Juurin Yuugi: Maiden Infringement Play,Hentai,OVA,2,2673,6.4
2372,34030,Bokura no Sex,Hentai,OVA,Unknown,532,6.39
2373,34311,Ecchi na Shintai Sokutei Anime Edition,Hentai,OVA,Unknown,414,6.34
2374,3062,Futago no Haha Seihonnou,Hentai,OVA,2,2372,6.39
2375,5686,Himekishi Angelica,Hentai,OVA,2,2383,6.39
2376,4304,Kodomo no Jikan,Hentai,OVA,7,6172,6.39
2377,8292,Seitokaichou Hikaru,Hentai,OVA,1,2772,6.39
2378,2507,Tsuma Tsuma,Hentai,OVA,2,2208,6.39
2379,753,Chijoku Shinsatsushitsu,Hentai,OVA,2,2825,6.38
2380,3324,Discode: Ijou Seiai,Hentai,OVA,3,4289,6.38
2381,17747,Furyou ni Hamerarete Jusei Suru Kyonyuu Okaasan The Animation,Hentai,OVA,2,2646,6.38
2382,1781,Hi.Me.Go.To,Hentai,OVA,1,2459,6.38
2383,15839,Hitou Meguri Kakure Yu: Mao-hen,Hentai,OVA,2,2946,6.38
2384,19857,Kagachi-sama Onagusame Tatematsurimasu: Netorare Mura Inya Hanashi The Animation,Hentai,OVA,1,2124,6.39
2385,23477,Kakushi Dere Special,Hentai,Special,1,983,6.38
2386,22119,PeroPero☆Teacher,Hentai,OVA,3,2478,6.38
2387,3403,The Guts!,Hentai,OVA,2,2890,6.38
2388,1388,Yakin Byoutou Ni,Hentai,OVA,5,2741,6.38
2389,3385,Dorei Ichiba,Hentai,OVA,3,2049,6.37
2390,25055,Furifure The Animation,Hentai,OVA,1,1832,6.37
2391,24357,Mokkai Shiyo?,Hentai,OVA,1,1453,6.37
2392,30269,Momoiro Milk,Hentai,OVA,2,1628,6.37
2393,1113,One: Kagayaku Kisetsu e - True Stories,Hentai,OVA,3,1934,6.37
2394,211,Pure Mail,Hentai,OVA,2,1911,6.37
2395,18151,Saimin Jutsu Zero,Hentai,OVA,2,1974,6.37
2396,9778,Toriko Hime: Hakudaku Mamire no Reijou,Hentai,OVA,2,3025,6.37
2397,5324,Yakin Byoutou Kranke,Hentai,OVA,3,2175,6.37
2398,1895,Ai wa Kagi no Kazu dake... Fuuzoku Mansion,Hentai,OVA,1,2181,6.36
2399,12955,Cele Kano,Hentai,OVA,2,1947,6.36
2400,7268,Diabolus: Kikoku,Hentai,OVA,2,3250,6.36
2401,1510,Imouto de Ikou!,Hentai,OVA,2,2457,6.36
2402,2868,Kazama Mana,Hentai,OVA,1,3252,6.36
2403,27909,Otome Hime,Hentai,OVA,1,1526,6.36
2404,19101,Shin Hitou Meguri,Hentai,OVA,2,2702,6.36
2405,27881,Ana no Oku no Ii Tokoro,Hentai,OVA,2,2104,6.35
2406,5213,Houkago 2: Saiyuri,Hentai,OVA,1,2150,6.34
2407,2858,Ikusa Otome Valkyrie,Hentai,OVA,2,3755,6.34
2408,14657,Netorare Zuma,Hentai,OVA,1,2239,6.34
2409,11749,Oshioki: Gakuen Reijou Kousei Keikaku,Hentai,OVA,3,2429,6.34
2410,5212,Saimin Gakuen,Hentai,OVA,2,2863,6.34
2411,2329,Shin Kyouhaku 2 The Animation: Kizu ni Saku Hana Senketsu no Kurenai,Hentai,OVA,2,1171,6.34
2412,4363,Chikan Densha,Hentai,OVA,2,2227,6.33
2413,2378,Kisaku Spirit,Hentai,OVA,3,1396,6.33
2414,31740,Chicchana Onaka,Hentai,OVA,3,2298,6.32
2415,3538,Dorei Kaigo,Hentai,OVA,3,1959,6.32
2416,29703,Ikoku na Retro,Hentai,OVA,1,1439,6.31
2417,27747,Jokei Kazoku III: Himitsu - The Anime,Hentai,OVA,1,1316,6.32
2418,16187,"Marriage Blue: &quot;Konyakusha ga Iru no ni, Doushite Konna Otoko ni......&quot;",Hentai,OVA,1,1755,6.32
2419,32238,"Watashi wa, Kairaku Izonshou",Hentai,OVA,Unknown,1569,6.32
2420,10553,Betsu ni Anta no Tame ni Ookiku Nattan Janain Dakara ne!!,Hentai,OVA,1,3516,6.31
2421,3680,Ai no Katachi: Ecchi na Onnanoko wa Kirai... Desu ka?,Hentai,OVA,2,3720,6.3
2422,4490,Soap no Moko-chan,Hentai,OVA,1,717,6.3
2423,3107,Dark Shell: Ori no Naka no Namameki,Hentai,OVA,2,2785,6.29
2424,2357,Kojin Taxi,Hentai,OVA,5,2808,6.29
2425,23101,Kuraibito,Hentai,OVA,1,2187,6.29
2426,3582,Mashou no Kao,Hentai,OVA,1,1391,6.29
2427,22655,Nerawareta Megami Tenshi Angeltia: Mamotta Ningentachi ni Uragirarete,Hentai,OVA,4,2286,6.29
2428,25669,Niku Mesu R30: Nikuyoku ni Ochita Mesu-tachi The Animation,Hentai,OVA,1,1242,6.28
2429,4365,"Hitou Meguri The Animation: Wakaokami, Rachiru",Hentai,OVA,1,2678,6.28
2430,2859,Ikusa Otome Valkyrie Shinshou,Hentai,OVA,2,2004,6.28
2431,11185,Kowaku no Toki,Hentai,OVA,4,4477,6.28
2432,11969,Love Bitch: Yasashii Onna,Hentai,OVA,1,1945,6.28
2433,2869,Nanase Ren,Hentai,OVA,1,3297,6.28
2434,9006,Rei Zero,Hentai,OVA,2,1707,6.28
2435,7458,Watashi no Shiranai Mesu no Kao,Hentai,OVA,1,2275,6.28
2436,2191,Waver,Hentai,OVA,3,2070,6.28
2437,15845,Chikan no Licence,Hentai,OVA,2,2599,6.27
2438,4491,Choisuji,Hentai,OVA,2,3706,6.27
2439,23519,Enbi,Hentai,OVA,2,1507,6.27
2440,2328,Kyouhaku II (Second): Mou Hitotsu no Ashita The Animation,Hentai,OVA,3,1586,6.27
2441,2189,Shin Seiki Inma Seiden,Hentai,OVA,6,1358,6.27
2442,3350,Kininaru Kimochi,Hentai,OVA,4,1923,6.26
2443,10728,Maid Ane,Hentai,OVA,2,1573,6.26
2444,19283,Oyako Rankan The Animation,Hentai,OVA,1,1578,6.25
2445,19629,Zecchou Rocket,Hentai,OVA,2,1796,6.26
2446,5281,Hissatsu Chikan Nin,Hentai,OVA,2,1930,6.25
2447,2371,Hotaruko,Hentai,OVA,3,2647,6.25
2448,29916,Kedamono-tachi no Sumu Ie de,Hentai,OVA,2,2185,6.25
2449,18695,Toriko no Chigiri,Hentai,OVA,2,2016,6.25
2450,8290,Inmu Gakuen: Inmu ni Torawareta Bijin Shimai,Hentai,OVA,1,1839,6.24
2451,3945,Kakyuusei 2: Sketchbook,Hentai,OVA,2,1069,6.24
2452,4729,Natural 2: Duo,Hentai,OVA,4,841,6.24
2453,3442,Ninpou Midare Karakuri,Hentai,OVA,2,1254,6.24
2454,3452,Onna Kyoushi,Hentai,OVA,3,1570,6.24
2455,2430,Gekka Bijin,Hentai,OVA,2,1487,6.23
2456,1636,Ai Shimai Tsubomi... Kegashite Kudasai,Hentai,OVA,2,3932,6.22
2457,2506,Imouto,Hentai,OVA,1,2476,6.22
2458,9312,Mofukuzuma,Hentai,OVA,2,3060,6.22
2459,10429,Otoko no Ko Ojousama,Hentai,OVA,1,1572,6.22
2460,4701,Yama Hime no Mi,Hentai,OVA,3,2185,6.22
2461,6635,Ayatsuri Haramase DreamNote,Hentai,OVA,2,3670,6.21
2462,10327,Cosplay Roshutsu Kenkyuukai,Hentai,OVA,2,2401,6.21
2463,3578,Daraku: Onna Kyoushi Hakai,Hentai,OVA,3,2338,6.21
2464,10570,Inshitsu Otaku ni Ikareru Kanojo,Hentai,OVA,3,2730,6.21
2465,13379,Okusama wa Michael,Hentai,OVA,2,1832,6.21
2466,5565,Spiral Over,Hentai,OVA,1,514,6.21
2467,29852,Boku no Yayoi-san,Hentai,OVA,2,1915,6.2
2468,3105,Chikansha Thomas,Hentai,OVA,1,2068,6.2
2469,6689,Hitozuma Koukan Nikki,Hentai,OVA,2,2014,6.2
2470,3833,Issunboushi (OVA),Hentai,OVA,2,1156,6.2
2471,2794,Kussetsu,Hentai,OVA,3,642,6.2
2472,2935,Ryokan Shirasagi,Hentai,OVA,2,1307,6.2
2473,10043,Sailor Fuku Shinryou Tsumaka,Hentai,OVA,2,1442,6.2
2474,26059,Samurai Hormone The Animation,Hentai,OVA,1,1433,6.2
2475,4555,Yakata Jukujo,Hentai,OVA,2,2054,6.2
2476,21513,Imako System,Hentai,OVA,2,2111,6.19
2477,10938,Innocent: Shoujo Memoria,Hentai,OVA,1,1523,6.19
2478,2447,Chibo,Hentai,OVA,2,3195,6.18
2479,2266,Gakuen no Shuryousha,Hentai,OVA,2,1489,6.18
2480,32982,Imakara Atashi......,Hentai,OVA,2,875,6.17
2481,9008,Netorare Fighter Yaricchingu!,Hentai,OVA,3,1873,6.18
2482,4000,Canary wa Kago no Naka,Hentai,OVA,2,1175,6.17
2483,2137,Haitokuzuma,Hentai,OVA,2,2446,6.17
2484,3795,Hana to Hebi The Animation,Hentai,OVA,3,1394,6.17
2485,4009,Heisa Byoutou,Hentai,OVA,2,1072,6.17
2486,5665,Shin Ruri-iro no Yuki,Hentai,OVA,4,375,6.17
2487,6691,Elf no Futagohime: Willan to Arsura,Hentai,OVA,1,1921,6.16
2488,30132,Etsuraku no Tane The Animation,Hentai,OVA,1,1789,6.16
2489,2370,Ryojoku no Rensa,Hentai,OVA,2,2453,6.16
2490,3911,Shuukaku no Yoru,Hentai,OVA,2,1558,6.16
2491,31101,"Aniki no Yome-san nara, Ore ni Hamerarete Hiihii Itteru Tokoro Da yo",Hentai,OVA,1,1807,6.15
2492,7573,Bakunyuu Bomb,Hentai,OVA,3,2164,6.15
2493,28169,Buta no Gotoki Sanzoku ni Torawarete Shojo wo Ubawareru Kyonyuu Himekishi &amp; Onna Senshi,Hentai,OVA,Unknown,1992,6.14
2494,4480,Ryoujoku Guerrilla Kari 3,Hentai,OVA,2,1224,6.15
2495,6694,Triangle Blue,Hentai,OVA,2,3602,6.15
2496,9487,Hitou Meguri Kakure Yu,Hentai,OVA,2,3577,6.14
2497,4562,Chikan Juunin-tai The Animation,Hentai,OVA,5,1270,6.13
2498,4494,Enyoku,Hentai,OVA,1,1748,6.13
2499,3896,Inbo,Hentai,OVA,3,2532,6.13
2500,7262,Kagirohi: Shaku Kei,Hentai,OVA,2,2261,6.13
2501,4364,Kunoichi Bakumatsu Kitan,Hentai,OVA,2,1274,6.13
2502,12059,Otome Dori,Hentai,OVA,2,6411,6.12
2503,10697,Asa kara Zusshiri Milk Pot,Hentai,OVA,2,3821,6.12
2504,2958,Hitozuma Cosplay Kissa,Hentai,OVA,2,2856,6.12
2505,4356,Innocent Blue,Hentai,OVA,2,1625,6.12
2506,17539,Mesu Nochi Torare,Hentai,OVA,2,2672,6.12
2507,7582,Reijoku no Yakata,Hentai,OVA,2,1700,6.12
2508,3532,Shino-sensei no Yuuwaku Jugyou,Hentai,OVA,1,1388,6.12
2509,3557,Shoujo Auction,Hentai,OVA,2,1278,6.12
2510,2195,Heisa Byouin,Hentai,OVA,2,1387,6.11
2511,28517,Ikenai Koto The Animation,Hentai,OVA,1,1689,6.11
2512,3039,Campus,Hentai,OVA,2,1855,6.1
2513,5208,Hatsukoi,Hentai,OVA,2,1628,6.1
2514,5211,Hime Dorei,Hentai,OVA,2,2313,6.1
2515,5210,Houkago 2 The Animation,Hentai,OVA,1,1924,6.1
2516,7264,Onmyouji Ayakashi no Megami: Inran Jubaku,Hentai,OVA,2,1818,6.1
2517,8652,Arbeit Shiyo!!,Hentai,OVA,3,1841,6.09
2518,2440,Suki da yo!,Hentai,OVA,2,1201,6.09
2519,12995,Dark Blue,Hentai,OVA,2,3736,6.08
2520,13643,Imouto Twins,Hentai,OVA,1,1313,6.08
2521,3056,Natural,Hentai,OVA,2,1084,6.08
2522,3706,Seikoujo: Haitoku no Biden Dorei,Hentai,OVA,2,2038,6.08
2523,9232,Yebisu Celebrities 1st,Yaoi,OVA,1,5082,6.08
2524,20959,Kansen: Ball Buster The Animation,Hentai,OVA,1,1944,6.07
2525,3382,Korashime,Hentai,OVA,2,1419,6.07
2526,3108,Miboujin: Numeriau Nikuyoku to Midara ni Nureru Mitsusubo,Hentai,OVA,2,1363,6.07
2527,1038,Mizuiro,Hentai,OVA,2,1383,6.07
2528,3951,Shimai Ijiri,Hentai,OVA,2,818,6.07
2529,2436,Angelium,Hentai,OVA,2,3395,6.06
2530,9718,Gitai Saimin,Hentai,OVA,2,1594,6.06
2531,30454,Maro no Kanja wa Gatenkei,Hentai,OVA,2,1721,6.05
2532,4732,Grope: Yami no naka no Kotoritachi,Hentai,OVA,2,2521,6.05
2533,29730,Ienai Koto The Animation,Hentai,OVA,2,1973,6.05
2534,1385,Kurohime: Shikkoku no Yakata,Hentai,OVA,2,2377,6.05
2535,11855,Houkago Nyannyan,Hentai,OVA,1,2646,6.04
2536,3628,Ingoku Byoutou,Hentai,OVA,2,933,6.04
2537,4824,Isourou Tengoku,Hentai,OVA,2,329,6.04
2538,13559,Lovely Day: Boku to Kanojo no Nana Nichikan,Hentai,OVA,1,2079,6.04
2539,3379,Mikagura Tanteidan,Hentai,OVA,3,1015,6.04
2540,1513,Kaette Kita Court no Naka no Tenshi-tachi,Hentai,OVA,2,1273,6.03
2541,3543,Kiss yori...,Hentai,OVA,3,1312,6.03
2542,2532,Onna Kyoushi Yumi no Houkago,Hentai,OVA,2,2214,6.03
2543,5316,Rape! Rape! Rape!,Hentai,OVA,3,3958,6.03
2544,19633,Seikou!: Osananajimi wa Terekusasou ni Uso wo Tsuku,Hentai,OVA,1,1186,6.02
2545,4489,Septem Charm Magical Kanan: SP Summer Camp,Hentai,Special,2,958,6.03
2546,2187,Shuudan Chikan Densha,Hentai,OVA,2,1065,6.03
2547,3728,True Blue,Hentai,OVA,2,2912,6.03
2548,3250,Daishikkin Helena,Hentai,OVA,2,2503,6.02
2549,10906,Hakoiri Shoujo: Virgin Territory,Hentai,OVA,2,2971,6.02
2550,3046,Shiroki Tenshi-tachi no Rondo,Hentai,OVA,2,1487,6.02
2551,30543,Rasen Sokou no Dystopia,Hentai,OVA,2,1943,6.01
2552,6422,Cartagra: Tsuki Gurui no Yamai,Hentai,OVA,2,1923,6.0
2553,8275,Kanin Tokkyuu Michishio,Hentai,OVA,2,887,6.0
2554,2434,Kijoku: Princess Double Kari,Hentai,OVA,3,1368,6.0
2555,24327,Oyome-sama Honey Days♥,Hentai,OVA,2,1403,6.0
2556,23475,Saimin Jutsu Zero Special,Hentai,Special,1,648,6.0
2557,827,Uba,Hentai,OVA,2,2437,6.0
2558,4541,Vicious,Hentai,OVA,2,1073,6.0
2559,2863,21-ji no Onna: Newscaster Katsuragi Miki,Hentai,OVA,3,2277,5.99
2560,2412,Cambrian,Hentai,OVA,2,2487,5.99
2561,8654,I☆Can,Hentai,OVA,3,4098,5.99
2562,2327,Kyouhaku: Owaranai Ashita,Hentai,OVA,3,1806,5.99
2563,3378,Leatherman,Hentai,OVA,5,874,5.99
2564,1770,Unbalance,Hentai,OVA,3,1320,5.99
2565,2872,Asgaldh: The Distortion Testament,Hentai,OVA,3,1527,5.98
2566,3422,Donburi Kazoku,Hentai,OVA,2,2457,5.98
2567,4488,Keraku-No-OH King of Pleasure,Hentai,OVA,3,882,5.98
2568,2957,Okusama wa Mahoutsukai,Hentai,OVA,2,1657,5.98
2569,11815,Ijou Chitai: Jikken Dorei,Hentai,OVA,2,1638,5.97
2570,5399,Internal Medicine,Hentai,OVA,2,846,5.97
2571,7611,Issho ni Ecchi,Hentai,OVA,1,1958,5.97
2572,828,Jinshin Yuugi,Hentai,OVA,2,1127,5.97
2573,3560,Karen,Hentai,OVA,1,1791,5.97
2574,34015,Seikatsu Shidou!! Anime Edition,Hentai,OVA,2,1144,5.96
2575,4730,Inyoku Tokkyuu Zetsurinou,Hentai,OVA,1,2238,5.96
2576,3920,Mahou Senshi Sweet Knights: Heroine Ryoujoku Shirei,Hentai,OVA,2,848,5.96
2577,9599,Miyazaki Maya Daizukan,Hentai,OVA,2,1980,5.96
2578,10575,Naisho no Wakana-san,Hentai,OVA,1,1478,5.96
2579,4852,Onna Kyoushi Nijuusan-sai,Hentai,OVA,2,888,5.96
2580,4825,Tenkousei,Hentai,OVA,4,291,5.96
2581,4820,Be-yond,Hentai,OVA,2,693,5.95
2582,22081,Cosplay Rakuen,Hentai,OVA,1,1670,5.96
2583,7612,Haha Sange,Hentai,OVA,2,2317,5.95
2584,5522,Juuninin no Onna Kyoushi,Hentai,OVA,2,1123,5.95
2585,5556,Moonlight Sonata,Hentai,OVA,1,288,5.95
2586,5614,Shikkaku Ishi,Hentai,OVA,2,434,5.95
2587,32484,A-Size Classmate,Hentai,OVA,2,2209,5.94
2588,3982,Kairaku Satsujin Chousakan Kouji,Hentai,OVA,3,694,5.94
2589,9327,Seme♥Chichi,Hentai,OVA,2,1589,5.94
2590,4355,Tsuukin Kairaku: Chikan de Go!!,Hentai,OVA,2,1594,5.94
2591,4608,Yuuwaku Countdown: Akira,Hentai,OVA,3,965,5.94
2592,1404,Flutter of Birds: Tori-tachi no Habataki,Hentai,OVA,2,1190,5.93
2593,2439,Hooligan,Hentai,OVA,2,1393,5.93
2594,3529,Kowaremono II,Hentai,OVA,2,988,5.93
2595,3034,Kurai Mirai,Hentai,OVA,2,2004,5.93
2596,22815,Yariman Fudousan,Hentai,OVA,2,1327,5.92
2597,4868,Blind Night,Hentai,OVA,3,1253,5.92
2598,33750,Boku no Yayoi-san 2,Hentai,OVA,2,730,5.9
2599,19635,Hontou ni Atta,Hentai,OVA,2,1361,5.92
2600,5590,Itoshi no Kotodama,Hentai,OVA,2,603,5.92
2601,2376,Shusaku Liberty,Hentai,OVA,2,1165,5.92
2602,4842,Doukyuusei 2 (OVA),Hentai,OVA,12,642,5.91
2603,16476,Idol Kouhosei,Hentai,OVA,1,1442,5.9
2604,2368,Ryouki no Ori: Dai 2 Shou,Hentai,OVA,3,1028,5.91
2605,9434,Fighting of Ecstasy,Hentai,OVA,2,1902,5.9
2606,5403,Jii Tousaku,Hentai,OVA,2,825,5.9
2607,4799,Mune Kyun! Heartful Cafe,Hentai,OVA,2,1058,5.9
2608,9326,Yubisaki Annainin Shirudaku Settai Okawari Sanhaime,Hentai,OVA,3,1363,5.9
2609,9939,Kunoichi Sakuya,Hentai,OVA,2,1218,5.89
2610,4487,Ebenbourg no Kaze,Hentai,OVA,2,906,5.88
2611,4834,Ecchies,Hentai,OVA,2,456,5.88
2612,3583,Endless Serenade,Hentai,OVA,1,1034,5.88
2613,4378,Hininden: Gauss,Hentai,OVA,1,1228,5.88
2614,3384,Mi-da-ra,Hentai,OVA,3,928,5.88
2615,28519,Nosewasure: Onna Kyoushi Chuuzenji Ayano no Inutsu na Kore kara,Hentai,OVA,2,1505,5.89
2616,1595,Inma Daitoshi: Beast City,Hentai,OVA,3,1356,5.87
2617,4400,Inmu 2,Hentai,OVA,2,715,5.87
2618,4603,Kibun Kibun,Hentai,OVA,2,776,5.87
